time,Muong Te,Sin Ho,Tam Duong,Than Uyen,Muong Lay(Lai Chau),Tuan Giao,Pha Din,Dien Bien,Phieng Lanh,Son La,Song Ma,Co Noi,Yen Chau,Bac Yen,Phu Yen,Moc Chau,Bac Ha,Sa Pa,Mu.C.Chai,Yen Bai,Van Chan,Luc Yen,Ha Giang,Hoang S Phi,Bac Me,Bac Quang,T.Quang,Ham Yen,Chiem Hoa,Cho Ra,Ngan Son,Bac Can,Thai Nguyen,Minh Dai,Phu Ho,Viet Tri,Vinh Yen,Tam Dao,Cao Bang,Bao Lac,Nguyen Binh,T. Khanh,That Khe,Lang Son,Mau Son,Bac Son,Huu Lung,Dinh Lap,Quang Ha,Tien Yen,Co To,Cua Ong,Bai Chay,Uong Bi,Hiep Hoa,Luc Ngan,Son Dong,Bac Giang,Phu Lien,Hon Dau,Bach. L.Vi,Ba Vi,Son Tay,Lang,Ha Dong,Chi Linh,Hai Duong,Hung Yen,Nam Dinh,Van Ly,Phu Ly,Nho Quan,Ninh Binh,Thai Binh,Hoi Xuan,Yen Dinh,Sam Son,Bai Thuong,Thanh Hoa,Nhu Xuan,Tinh Gia,Quy Chau,Tuong Duong(Cua Rao),Quy Hop,Tay Hieu,Con Cuong,Quynh Luu,Do Luong,Hon Ngu,Vinh,Huong Khe,Ky Anh,Dong Hoi,Ba Don,Con Co,Khe Sanh,Hue,A Luoi,Nam Dong,Da Nang,Tam Ky,Tra My,Ly Son,Q.Ngai,Hoai Nhon,Quy Nhon,Son Hoa,Tuy Hoa,Nha Trang,Cam Ranh,Truong Sa,Phan Rang,Phan Thiet,La Gi(Ham Tan),Phu Quy,Dak To,Kon Tum,Playcu,An Khe,Ayunpa(Cheo Reo),Buon Ho,M Drak,B.M. Thuot,Dak Nong,Da Lat,Lien Khuong,Bao Loc,Phuoc Long,Dong Phu,Tay Ninh,Tri An,Bien Hoa,Vung Tau,Con Dao,Moc Hoa,My Tho,Ba Tri,Cao Lanh,Cang Long,Chau Doc,Can Tho,Soc Trang,Rach Gia,Phu Quoc,Bac Lieu,Ca Mau
1980-2-14,0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0,1.2,0,0.0,0.0,0.4,0.0,0.0,0,0.5,0,0.1,0.2,0.0,0.1,0,0.0,1.3,1.0,1.2,1.8,1,0.4,0,2.4,0.5,0.7,0.0,1.3,0.3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,1,1.6,0.5,0.7,0.0,0.0,0,0.0,0,0.0,0.4,0.0,0,0.1,0.0,0,0,0.0,0,0.30000000000000004,0.2,0,0.5,0.4,1.1,0.0,0.0,0.0,0.2,0.1,5.2,0.0,0.1,2.2,1.9,0.2,3.5,1.8,0.3,9.3,0.0,12.5,3.5,0.8,0.0,0.0,0.0,1.0,0,1.7,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-15,0.4,1.4,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2.2,0,1.2,0.0,0.7,1.2,0.0,0.7,2.5,0.2,0.9,0.9,0.0,0.1,0,0.0,0.5,0.4,0,0.2,0.4,0.1,0.1,1.5,0.6,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.4,2.8000000000000003,3.4000000000000004,0.1,1.6,0.3,1,1.9,3.6,0.3,0.2,23.1,12.8,0.5,3.3,0.0,0.0,6.6,1.3,0.2,46.1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-16,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.2,0.4,0.1,0.8,1.3,0.1,0.0,0,0.3,0,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0.0,0,0,0.0,0,0,0.2,0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.6000000000000001,14.3,0.2,0,0.6000000000000001,0.0,1.4,4.3,20.8,10.4,1.0,0.0,0.7,0.8,2.0,0.0,0,4.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.8,0.1,0,1.0
1980-2-17,14,25.0,16,4.4,5.3,4.2,3.6,4.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,16.6,0,1.4,0.5,5.0,1.4,3.6,0.1,3.5,0,0.5,0.1,0.0,0.0,0,0.0,0.0,0.0,0,0,0.1,0.0,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.2,1.1,0.3,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,14.9,0.0,0.6000000000000001,0.5,0.0,0.2,0.3,1.4,3,0.0,0.0,0.0,0.3,0.2,0.9,0,6.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.5,0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-18,6.5,7.9,5.7,0.0,3.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.9,0,0.0,0.1,0.0,0.0,1.8,0,0.0,0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.0,0,0,0.1,0.0,0,0.0,0,0.0,0.0,2.5,0.2,0.0,0.0,3,0.2,0.0,0,0.0,0.0,0.6,0,0.0,0.2,0,0.0,0.1,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.2,0.2,0.0,0,0,0.0,0,0.5,0.0,0.4,0,0,0,0.0,0,0.5,0.0,0.0,0.0,0.8,1.0,1.9000000000000001,0.0,0.6000000000000001,34.7,0.0,1.6,0.3,3.2,7.5,6.8,8.8,7.3,13.1,0.0,0.0,0.0,0.1,2.8,0,0.3,0,0.0,0.0,0,0.2,0.0,0,0.0,0.0,0,13.8,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.9,0,0.0
1980-2-19,0.1,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.6,0.5,0.9,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.2,0,0.0,0.9,0.1,0.0,1.8,0.4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.7,0.2,0.0,0.0,0,0.3,0.1,0.2,0.0,0.0,1.3,0.2,0.7,0.4,0.0,1.2,1.5,0,0.0,0,0,0.0,0,0,0,0,0.6000000000000001,0.30000000000000004,0.6000000000000001,0.0,0.0,0.0,0.9,1.6,1.5,0.8,0.30000000000000004,0.0,0.0,0,0.6000000000000001,0.0,1.5,0.7,3.3,0.2,0.5,1.3,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.8,0.0,0,0.9,0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-20,0,0.0,0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.5,1.2,0.3,0.0,0.8,2.7,0.7,0.5,0.2,0.8,0,0.3,0.0,0,0.0,0.3,0.0,2.9,0.0,0.3,0.9,0.0,3.8,1.3,0.0,0,0.0,0.0,0.7,0,0.0,0.0,0.3,0.0,0.1,0,0.0,0,0.0,0.0,0.0,1.3,1.0,1.2,2.2,0.0,3.0,0.3,0,0.0,0,0,0.0,0,2.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,1.6,0.0,0.2,0,0.1,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9.3,0,0.0
1980-2-21,0,0.2,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.5,13.2,0.0,0.0,0.0,1.0,0,1.2,5.2,2.1,0.6,7.2,2.1,0.0,0.2,9.3,2.5,3.3,1.5,2.9,8.8,5.9,4.6,2.7,0.8,0.3,2.2,13,11.2,0.2,7.5,6.4,3.4,0.0,3.4000000000000004,7.2,0.0,0.0,0,0.1,0.0,3.2,0.0,10.8,1.7,0.2,0.2,0.3,0,0.0,0.0,0.2,0.5,9.5,6.1,2.3,3.9,0.4,0.1,0,2.7,4.3,1.3,0,3.3000000000000003,0.0,0,3.9000000000000004,1.5,0.6000000000000001,6.2,2.6,2.6,3.1,7,4.9,3.0,0.8,6.5,1.2000000000000002,0.3,7,0.0,0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-22,0,0.6,2.5,0.9,7.1,5.6,9.3,0.0,0.0,8.1,11.1,1.8,13.8,5.8,3.7,4.5,2.2,18.1,35.8,3.7,5.2,13.7,3.7,0.0,7.4,17.7,5,16.4,12.5,3.4,7.4,13.5,9.8,6.6,0.4,6.2,3.2,9.2,8.2,0.2,12.7,7.9,7.9,0.4,1.1,1,0.0,0.8,4.1,2.5,1.7,4.4,2.2,1.5,6.6,3.1,1.8,9.2,0,0.0,0.0,9.4,16.9,5.5,7.2,9.3,1.4,4.7,3.7,1.1,5.4,9.6,17.2,1.8,5.7,0.3,11,9.9,9.2,9.700000000000001,1,16,1.3,3.7,5.300000000000001,1.6,3.9,2.0,5.9,4.2,2.1,0.4,0.2,0.2,0.0,0.0,0,1.0,1.1,0.0,3.1,0.0,3.9,3.2,0.0,1.7,0.0,0.0,0.1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-23,4,9.5,10.1,6.2,4.2,5.6,12.2,7.0,2.7,6.1,10.3,0.0,0.8,5.5,5.1,2.2,2.6,32.4,43.1,0.8,10.5,10.9,0.8,3.6,2.6,9.3,9.7,17.9,14.0,21.9,13.0,11.7,13.8,7.0,17.5,4.1,4.8,20.7,20.6,0.6,16.3,18.9,15.3,18.4,1.0,26.2,10.5,4.9,18.8,3.4,0.7,0,1.8,1.5,11.8,6.5,5.1,9.8,1.2,0.0,0.1,1.7,2.0,6.4,4.7,1.5,1.4,2.6,11.4,3.7,7.8,2.3,5.3,9.6,0.6000000000000001,6.4,1,3,1.3,3.8000000000000003,2.4000000000000004,2.7,2.8000000000000003,3.7,12.700000000000001,3.2,6.6000000000000005,14.7,15.0,16.900000000000002,2.0,0,0.0,0,0.0,0.1,0,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-24,0,4.1,4,0.1,0.0,0.2,1.5,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.2,7.6,1.7,30.7,0,2.0,13.6,8.3,2.0,0.4,2.7,4.1,17.2,8.8,7.8,7.1,5.3,3.1,11.2,4.6,0.8,1.3,1.6,9.2,8.6,1.4,14.3,7.2,7.0,5.6,0.9,9,1.0,2.0,2.1,1.2,0.0,0,0.0,0.0,9.0,2.8,0.3,9.7,1.2,0.0,0.1,5,4.8,7.2,5.9,2.5,3.6,5.2,5.3,0.6,7.7,3.9,7.9,1,0,0.2,1,2,3.4000000000000004,1.5,0.2,0.1,10.600000000000001,1.6,1.2000000000000002,2.7,3.1,0.5,0.0,0.1,0.7000000000000001,0,0.8,0.9,0.0,0.0,0,1.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-25,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.3,1.0,0.0,0,0.0,1.7,0.5,1.0,0.3,1.6,4.1,5.3,2.1,3.7,1.5,1.1,4.9,0.4,0,0.2,2.5,4.1,5.6,0.2,8.5,6.0,0.0,0.2,0.0,0.0,0,0.3,3.1,3.0,2.3,0.0,4.3,5,0.2,0.0,1,0.8,1.4,0.7,25.7,7.4,3.2,5.6,4.1,3.4,1.7,4.4,5.1,0,0.8,7,0,2.0,0.7000000000000001,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-26,0,0.1,0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.2,0.0,1.2,0.2,0.0,0,0.0,1.5,0.4,0.1,0.0,0.0,0.5,1.4,0.4,1.4,0.4,0.4,1,0.0,0,0.0,0,0.7,0.6,3.2,3.3,3.5,0.2,4.9,18.2,0.0,31.9,0.2,2.3,0.9,0.6,0.8,1.8,2.6,3.5,0.0,0,0.0,6.4,28.0,21.8,4.3,3.6,3.5,3.3,2.6,0.5,3.1,3,0,0.8,2,0,1.8,0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,5.7,6.5,9.5,0.1,0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-27,0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0,0.0,1.3,0.0,0.8,0.0,0.0,0.0,0,0.0,1,2.7,0.8,0.0,0.0,1.4,2.0,0.7,4.2,7.8,11.8,7,0.3,0,0.0,0,8.3,22.4,0.4,3.1,0.0,13.4,29,21.0,37.9,0,13.1,15.8,6.6,8,10.1,9.5,1.6,0.2,1.7,1.2,2.8,0,0.0,0.0,0.0,0,0.0,0,0.0,0.6,0.2,0,0,0.0,0,0,0.2,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.5,0.2,3.2,0.5,0.0,0,0.0,3.4000000000000004,0,0.0,0.5,1.0,0.0,0.0,17.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,13.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-28,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,3.2,0.0,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0,0.0,0,0.0,0.6,0.1,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.7,0.0,0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.1,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-2-29,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.1,1.4,1.4,0.0,0.0,0,0.9,0.0,0.0,0,0,0.1,0.0,0,0.0,0.2,0.0,0.0,0.3,0,0.6,0.0,2.1,2.1,2.7,0,1.5,1.4,0.3,0,0.0,0.6,2.1,0.1,0.1,0,0.0,0,0.0,0.0,1.0,0,0.2,0.3,0.0,0.0,0.0,0.4,0,0.0,0,0,0.1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-1,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0,0,0.1,0.0,0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.2,0.0,0,0.2,0.9,0.0,0,0.0,0.8,0.8,0.0,0.0,0,0.0,0.1,0.0,0.6,1.7,0,0.2,0.1,0.0,0.0,0.2,0.5,0,0.0,0,0,0.0,0,0,0.1,0,0.0,0,0.0,0.1,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,5.5,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-2,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.8,0.4,0.2,0.2,0,0.0,0.5,1,0.0,0.1,0,0.0,0.4,0.1,0.1,0.3,0.3,0.0,0.2,0.1,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.1,0,0.0,0,0.0,0.1,0.0,2.0,7.0,0.0,0.2,0.0,0,0.0,0.0,0,2.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.2,0.0,0,0.0,0.0,0,0.0,9.9,0.0,12.3,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-3,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.2,0.0,0.0,0.2,0.0,0,0.3,2.9,1.7,0.2,3.6,0.7,2.1,2.6,0.8,1.8,0.1,0.5,1.5,0.2,0,1.7,0.5,0.0,0.0,19.8,0,0.0,1.0,6,5.0,1.5,2.8,2.6,2.1,0.2,0,0.7,0.9,2.3,0.6,5.5,0,0.0,0.1,0.0,0.8,0.6,0,0.6,0.1,0.0,0.0,0.0,0.7,0,0.0,0,0,0.0,0,1.7000000000000002,0,0.1,0.0,0,0.0,2.8000000000000003,21.0,5.2,3.0,9.7,6.2,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.6,1.9,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,12.9,15.8,4.8,0.1,15.2,0.0,1.8,0.0,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-4,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.7,0.0,0.0,0,0,0.2,0.0,0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.1,0,0.0,0.0,0,0.6,2.0,0.0,0,0.0,0.0,2,0.1,0.0,0,0.0,0,0.0,0.3,0.6,0,0.8,0.1,0.0,0.0,0.0,1,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,10.0,0.0,0.1,0.7,5.9,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,1.0,6,0.1,0.0,0,0.0,2.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0.0
1980-3-5,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0,0.0,0,0.1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,17.2,0,3.5,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-6,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.4,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,46.7
1980-3-7,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.1,0,0.0,0.1,0.1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.1,0,0.0,0,0,0.1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1980-3-8,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
